indicator_id,periodo,valor,meta,avance_porcentual,entidad,categoria,fuente_detalle
sii-05-emplazamientos-realizados-a-procedimient-g005-2025,2025,1061.0,1214.0,87.4,Nacional,,POA Avance - Acumulado anual
sii-06-simulacros-para-evaluar-los-planes-de-re-g005-2025,2025-07,838.0,896.0,93.53,Nacional,,POA Avance - Julio
sii-06-simulacros-para-evaluar-los-planes-de-re-g005-2025,2025-09,0.0,32.0,0.0,Nacional,,POA Avance - Septiembre
sii-06-simulacros-para-evaluar-los-planes-de-re-g005-2025,2025-11,9.0,32.0,28.12,Nacional,,POA Avance - Noviembre
sii-06-simulacros-para-evaluar-los-planes-de-re-g005-2025,2025-12,3.0,0.0,,Nacional,,POA Avance - Diciembre
sii-06-simulacros-para-evaluar-los-planes-de-re-g005-2025,2025,850.0,960.0,88.54,Nacional,,POA Avance - Acumulado anual
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-01,215.0,519.0,41.43,Nacional,,POA Avance - Enero
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-02,400.0,816.0,49.02,Nacional,,POA Avance - Febrero
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-03,385.0,762.0,50.52,Nacional,,POA Avance - Marzo
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-04,396.0,792.0,50.0,Nacional,,POA Avance - Abril
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-05,406.0,788.0,51.52,Nacional,,POA Avance - Mayo
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-06,433.0,763.0,56.75,Nacional,,POA Avance - Junio
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-07,438.0,785.0,55.8,Nacional,,POA Avance - Julio
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-08,387.0,593.0,65.26,Nacional,,POA Avance - Agosto
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-09,415.0,702.0,59.12,Nacional,,POA Avance - Septiembre
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-10,411.0,689.0,59.65,Nacional,,POA Avance - Octubre
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-11,404.0,609.0,66.34,Nacional,,POA Avance - Noviembre
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025-12,396.0,533.0,74.3,Nacional,,POA Avance - Diciembre
sj-01-porcentaje-de-denuncias-populares-en-mat-g005-2025,2025,4686.0,8351.0,56.11,Nacional,,POA Avance - Acumulado anual
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-01,356.0,1053.0,33.81,Nacional,,POA Avance - Enero
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-02,390.0,1057.0,36.9,Nacional,,POA Avance - Febrero
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-03,417.0,1060.0,39.34,Nacional,,POA Avance - Marzo
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-04,340.0,437.0,77.8,Nacional,,POA Avance - Abril
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-05,392.0,439.0,89.29,Nacional,,POA Avance - Mayo
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-06,467.0,439.0,106.38,Nacional,,POA Avance - Junio
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-07,475.0,442.0,107.47,Nacional,,POA Avance - Julio
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-08,452.0,444.0,101.8,Nacional,,POA Avance - Agosto
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-09,470.0,440.0,106.82,Nacional,,POA Avance - Septiembre
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-10,461.0,434.0,106.22,Nacional,,POA Avance - Octubre
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-11,497.0,429.0,115.85,Nacional,,POA Avance - Noviembre
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025-12,449.0,427.0,105.15,Nacional,,POA Avance - Diciembre
sj-02-porcentaje-de-resolucion-de-procedimient-g005-2025,2025,5166.0,7101.0,72.75,Nacional,,POA Avance - Acumulado anual
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-01,17.0,17.0,100.0,Nacional,,POA Avance - Enero
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-02,25.0,25.0,100.0,Nacional,,POA Avance - Febrero
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-03,30.0,30.0,100.0,Nacional,,POA Avance - Marzo
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-04,44.0,44.0,100.0,Nacional,,POA Avance - Abril
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-05,47.0,47.0,100.0,Nacional,,POA Avance - Mayo
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-06,55.0,55.0,100.0,Nacional,,POA Avance - Junio
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-07,55.0,55.0,100.0,Nacional,,POA Avance - Julio
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-08,53.0,53.0,100.0,Nacional,,POA Avance - Agosto
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-09,52.0,52.0,100.0,Nacional,,POA Avance - Septiembre
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-10,52.0,52.0,100.0,Nacional,,POA Avance - Octubre
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-11,45.0,45.0,100.0,Nacional,,POA Avance - Noviembre
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025-12,25.0,25.0,100.0,Nacional,,POA Avance - Diciembre
sj-03-porcentaje-de-resoluciones-emitidas-a-lo-g005-2025,2025,500.0,500.0,100.0,Nacional,,POA Avance - Acumulado anual
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-01,1753.0,1318.0,133.0,Nacional,,POA Avance - Enero
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-02,1708.0,1324.0,129.0,Nacional,,POA Avance - Febrero
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-03,1756.0,1331.0,131.93,Nacional,,POA Avance - Marzo
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-04,1509.0,1337.0,112.86,Nacional,,POA Avance - Abril
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-05,867.0,1346.0,64.41,Nacional,,POA Avance - Mayo
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-06,622.0,1346.0,46.21,Nacional,,POA Avance - Junio
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-07,1121.0,1343.0,83.47,Nacional,,POA Avance - Julio
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-08,631.0,1339.0,47.12,Nacional,,POA Avance - Agosto
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-09,1354.0,1337.0,101.27,Nacional,,POA Avance - Septiembre
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-10,1923.0,1334.0,144.15,Nacional,,POA Avance - Octubre
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-11,2224.0,1327.0,167.6,Nacional,,POA Avance - Noviembre
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025-12,976.0,1318.0,74.05,Nacional,,POA Avance - Diciembre
sj-04-porcentaje-personas-contactadas-en-las-j-g005-2025,2025,16444.0,16000.0,102.77,Nacional,,POA Avance - Acumulado anual
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-01,0.0,15.0,0.0,Nacional,,POA Avance - Enero
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-02,27.0,15.0,180.0,Nacional,,POA Avance - Febrero
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-03,19.0,15.0,126.67,Nacional,,POA Avance - Marzo
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-04,15.0,22.0,68.18,Nacional,,POA Avance - Abril
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-05,15.0,26.0,57.69,Nacional,,POA Avance - Mayo
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-06,33.0,26.0,126.92,Nacional,,POA Avance - Junio
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-07,19.0,26.0,73.08,Nacional,,POA Avance - Julio
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-08,13.0,26.0,50.0,Nacional,,POA Avance - Agosto
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-09,14.0,26.0,53.85,Nacional,,POA Avance - Septiembre
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-10,10.0,26.0,38.46,Nacional,,POA Avance - Octubre
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-11,20.0,26.0,76.92,Nacional,,POA Avance - Noviembre
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025-12,20.0,26.0,76.92,Nacional,,POA Avance - Diciembre
sj-05-porcentaje-de-resolucion-a-las-solicitud-g005-2025,2025,205.0,275.0,74.55,Nacional,,POA Avance - Acumulado anual
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-01,46.0,51.0,90.2,Nacional,,POA Avance - Enero
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-02,50.0,48.0,104.17,Nacional,,POA Avance - Febrero
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-03,74.0,59.0,125.42,Nacional,,POA Avance - Marzo
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-04,52.0,59.0,88.14,Nacional,,POA Avance - Abril
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-05,61.0,49.0,124.49,Nacional,,POA Avance - Mayo
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-06,60.0,60.0,100.0,Nacional,,POA Avance - Junio
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-07,55.0,59.0,93.22,Nacional,,POA Avance - Julio
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-08,64.0,54.0,118.52,Nacional,,POA Avance - Agosto
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-09,46.0,55.0,83.64,Nacional,,POA Avance - Septiembre
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-10,50.0,55.0,90.91,Nacional,,POA Avance - Octubre
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-11,59.0,54.0,109.26,Nacional,,POA Avance - Noviembre
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025-12,28.0,54.0,51.85,Nacional,,POA Avance - Diciembre
sj-06-numero-de-denuncias-y-querellas-presenta-g005-2025,2025,645.0,657.0,98.17,Nacional,,POA Avance - Acumulado anual
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-01,18.0,30.0,60.0,Nacional,,POA Avance - Enero
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-02,30.0,25.0,120.0,Nacional,,POA Avance - Febrero
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-03,34.0,25.0,136.0,Nacional,,POA Avance - Marzo
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-04,21.0,27.0,77.78,Nacional,,POA Avance - Abril
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-05,27.0,32.0,84.38,Nacional,,POA Avance - Mayo
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-06,16.0,42.0,38.1,Nacional,,POA Avance - Junio
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-07,16.0,22.0,72.73,Nacional,,POA Avance - Julio
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-08,6.0,23.0,26.09,Nacional,,POA Avance - Agosto
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-09,19.0,33.0,57.58,Nacional,,POA Avance - Septiembre
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-10,10.0,35.0,28.57,Nacional,,POA Avance - Octubre
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-11,19.0,41.0,46.34,Nacional,,POA Avance - Noviembre
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025-12,14.0,18.0,77.78,Nacional,,POA Avance - Diciembre
sj-07-porcentaje-de-sentencias-favorables-not-g005-2025,2025,230.0,353.0,65.16,Nacional,,POA Avance - Acumulado anual
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-01,160.0,0.0,,Nacional,,POA Avance - Enero
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-02,149.0,0.0,,Nacional,,POA Avance - Febrero
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-03,94.0,0.0,,Nacional,,POA Avance - Marzo
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-04,123.0,0.0,,Nacional,,POA Avance - Abril
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-05,105.0,0.0,,Nacional,,POA Avance - Mayo
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-06,70.0,0.0,,Nacional,,POA Avance - Junio
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-07,63.0,0.0,,Nacional,,POA Avance - Julio
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-08,47.0,0.0,,Nacional,,POA Avance - Agosto
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-09,56.0,0.0,,Nacional,,POA Avance - Septiembre
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-10,40.0,0.0,,Nacional,,POA Avance - Octubre
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-11,47.0,0.0,,Nacional,,POA Avance - Noviembre
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025-12,50.0,0.0,,Nacional,,POA Avance - Diciembre
srn-01-porcentaje-de-municipios-y-alcaldias-con-g005-2025,2025,1004.0,0.0,,Nacional,,POA Avance - Acumulado anual
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-01,26.0,0.0,,Nacional,,POA Avance - Enero
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-02,22.0,0.0,,Nacional,,POA Avance - Febrero
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-03,12.0,0.0,,Nacional,,POA Avance - Marzo
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-04,29.0,0.0,,Nacional,,POA Avance - Abril
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-05,13.0,0.0,,Nacional,,POA Avance - Mayo
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-06,5.0,0.0,,Nacional,,POA Avance - Junio
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-07,7.0,0.0,,Nacional,,POA Avance - Julio
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-08,4.0,0.0,,Nacional,,POA Avance - Agosto
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-09,9.0,0.0,,Nacional,,POA Avance - Septiembre
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-10,7.0,0.0,,Nacional,,POA Avance - Octubre
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-11,6.0,0.0,,Nacional,,POA Avance - Noviembre
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025-12,13.0,0.0,,Nacional,,POA Avance - Diciembre
srn-02-porcentaje-de-areas-naturales-protegidas-g005-2025,2025,153.0,0.0,,Nacional,,POA Avance - Acumulado anual
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-01,140.0,37.0,378.38,Nacional,,POA Avance - Enero
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-02,319.0,234.0,136.32,Nacional,,POA Avance - Febrero
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-03,298.0,431.0,69.14,Nacional,,POA Avance - Marzo
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-04,410.0,471.0,87.05,Nacional,,POA Avance - Abril
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-05,446.0,529.0,84.31,Nacional,,POA Avance - Mayo
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-06,475.0,500.0,95.0,Nacional,,POA Avance - Junio
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-07,426.0,500.0,85.2,Nacional,,POA Avance - Julio
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-08,407.0,469.0,86.78,Nacional,,POA Avance - Agosto
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-09,405.0,418.0,96.89,Nacional,,POA Avance - Septiembre
srn-03-porcentaje-de-inspecciones-realizadas-e-g005-2025,2025-10,455.0,330.0,137.88,Nacional,,POA Avance - Octubre
